
Start Single Queue Simulation
Queue Size: 100p
Hosts and Switches IP addresses
Src: 0 Id:0 IP: 10.1.1.1
Src CT: 1 Id:1 IP: 10.2.1.1
Dst: 0 Id:2 IP: 10.3.1.1
Total preparing time = 1058739 microsecond
Config Parameters
srcHostToSwitchLinkRate: 300Mbps
ctHostToSwitchLinkRate: 300Mbps
hostToSwitchLinkDelay: 50us
bottleneckLinkRate: 630.0Mbps
pctPacedBack: 0.8
enableSwitchECN: 1
enableECMP: 1
sampleRate: 4500
errorRate: 1.5e-05
dirName: forward
experiment: 80
trafficStartTime: 71.10000000000001
trafficStopTime: 72.0
steadyStartTime: 0.3
steadyEndTime: 0.8
packet_size,cdf
825,0.344889
826,0.345145
827,0.345166
828,0.345209
829,0.345295
830,0.345658
831,0.345786
832,0.34585
833,0.345893
834,0.34617
835,0.346298
836,0.346405
837,0.346448
838,0.346512
839,0.346533
841,0.346597
842,0.346619
843,0.34664
844,0.346726
845,0.346768
846,0.346896
847,0.346961
848,0.346982
849,0.347003
850,0.347089
851,0.347174
853,0.347217
854,0.347238
855,0.34726
856,0.347302
857,0.347345
858,0.34743
859,0.347559
860,0.3479
862,0.347943
863,0.348007
864,0.34805
865,0.348071
866,0.348157
867,0.348178
868,0.348221
870,0.348263
871,0.348477
872,0.348498
873,0.348648
874,0.348733
875,0.348755
876,0.348862
877,0.349075
878,0.349139
879,0.349161
880,0.349203
881,0.349225
882,0.34931
883,0.349331
884,0.34946
885,0.349524
887,0.349566
888,0.349695
889,0.349737
890,0.349908
891,0.349951
892,0.350015
893,0.350079
895,0.350143
896,0.350293
897,0.350335
898,0.350421
899,0.350442
901,0.350528
902,0.350592
903,0.350741
904,0.350848
905,0.350891
906,0.351168
907,0.351232
908,0.351382
909,0.351403
911,0.351446
912,0.351553
913,0.351638
914,0.351745
915,0.351809
917,0.35183
918,0.351852
919,0.351959
920,0.352001
921,0.352172
922,0.352236
923,0.352386
924,0.352514
925,0.352599
926,0.352685
927,0.352706
928,0.352728
931,0.352898
932,0.352941
933,0.353005
934,0.353027
936,0.353048
